orgUnit,nomSite,categorieEquipement,equipement,disponible,enService,enPanne,obsolete,nonService,enReparation
o9ySMnKlCLg1,USP Govié - Akpato,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Escabeau,4,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Chariot de soins,1,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Lampe torche,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Autres,Bock à lavement,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
o9ySMnKlCLg1,USP Govié - Akpato,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Lampe torche,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Chariot brancard,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Escabeau,4,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Autres,Kit implant,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Autres,Bock à lavement,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Chariot de soins,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Autres,Boîte de pansement,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Paravent mobile,3,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
o9ySMnKlCLg2,USP Tchadomé,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Autres,Kit implant,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Escabeau,4,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Autres,Bock à lavement,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Lampe torche,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Autres,Boîte de pansement,2,0,0,0,1,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Chariot de soins,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Paravent mobile,3,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Mobilier médical,Chariot brancard,1,0,0,0,0,0
o9ySMnKlCLg3,USP Kpélé Dafo,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Lit d’hospitalisation avec matelas et table de chevet,6,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Escabeau,4,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Chariot brancard,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Autres,Kit implant,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Lampe torche,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Autres,Bock à lavement,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Autres,Boîte de pansement,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Chariot de soins,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Pèse bébé + toise,1,1,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Paravent mobile,3,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,Mobilier médical,Table d’examen,1,0,0,0,0,0
om8KSpu6Bqr1,USP Agoto,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Boîte à instruments,2,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Autres,Bock à lavement,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Lampe torche,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Table d’accouchement,1,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Escabeau,4,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Chariot brancard,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Laboratoire et chaîne de froid,Porte vaccin,2,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Autres,Boîte de pansement,2,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Autres,Kit implant,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Table de soins infirmiers,1,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Chariot de soins,1,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Lampe d’examen,4,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Autres,Matériel de démonstration procédures gynécologiques,2,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Laboratoire et chaîne de froid,Glacière isotherme,1,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Tables d’examination gynécologique,1,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Fauteuil roulants,1,1,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Mobilier médical,Paravent mobile,3,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
om8KSpu6Bqr2,USP Dindou,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Lampe torche,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Autres,Boîte de pansement,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Escabeau,4,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Autres,Kit implant,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Paravent mobile,3,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Table d’accouchement,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Chariot de soins,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
